onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.194	2.000	feedback	0.480	1	2	8	R	1.004	1	R
4.685	2.000	feedback	0.480	2	2	13	L	0.890	1	L
9.188	2.000	feedback	0.480	3	2	11	R	1.033	1	R
13.611	2.000	feedback	0.480	4	2	5	R	0.899	1	R
18.084	2.000	feedback	0.480	5	2	4	L	0.744	1	L
22.670	n/a	n/a	n/a	6	2	0	R	0.844	-	-
27.177	n/a	n/a	n/a	7	2	0	R	0.539	-	-
31.670	n/a	n/a	n/a	8	2	0	R	0.428	-	-
36.087	2.000	feedback	0.480	9	2	1	L	0.936	1	L
40.584	2.000	feedback	0.480	10	2	3	R	0.706	1	R
45.088	2.000	feedback	0.480	11	2	4	L	0.927	1	L
49.584	2.000	feedback	0.480	12	2	3	R	0.705	1	R
54.111	2.000	feedback	-1.520	13	2	5	L	1.785	0	R
58.670	n/a	n/a	n/a	14	2	0	R	0.621	-	-
63.176	n/a	n/a	n/a	15	2	0	R	0.796	-	-
67.670	n/a	n/a	n/a	16	2	0	R	0.918	-	-
72.082	2.000	feedback	0.480	17	2	1	L	1.860	1	L
76.611	2.000	feedback	0.480	18	2	5	R	1.366	1	R
81.112	2.000	feedback	-1.520	19	2	6	R	1.641	0	L
85.588	2.000	feedback	0.480	20	2	4	L	0.829	1	L
90.111	2.000	feedback	-1.520	21	2	5	L	1.779	0	R
94.670	n/a	n/a	n/a	22	2	0	R	0.791	-	-
99.170	n/a	n/a	n/a	23	2	0	R	0.563	-	-
103.670	n/a	n/a	n/a	24	2	0	R	0.647	-	-
108.186	2.000	feedback	0.480	25	2	13	L	1.683	1	L
112.609	2.000	feedback	0.480	26	2	5	R	1.819	1	R
117.107	2.000	feedback	0.480	27	2	7	L	1.372	1	L
121.587	2.000	feedback	0.480	28	2	2	R	0.754	1	R
126.185	2.000	feedback	-1.520	29	2	12	L	0.732	0	R
130.662	n/a	n/a	n/a	30	2	0	R	0.810	-	-
135.165	n/a	n/a	n/a	31	2	0	R	0.593	-	-
139.663	n/a	n/a	n/a	32	2	0	R	0.480	-	-
144.111	2.000	feedback	0.480	33	2	8	R	1.164	1	R
148.609	2.000	feedback	0.480	34	2	7	L	0.773	1	L
153.085	2.000	feedback	0.480	35	2	2	R	0.593	1	R
157.685	2.000	feedback	0.480	36	2	11	R	0.642	1	R
162.111	2.000	feedback	0.480	37	2	7	L	0.902	1	L
166.664	n/a	n/a	n/a	38	2	0	R	0.624	-	-
171.162	n/a	n/a	n/a	39	2	0	R	0.404	-	-
175.671	n/a	n/a	n/a	40	2	0	R	0.690	-	-
180.111	2.000	feedback	0.480	41	2	7	L	0.807	1	L
184.609	2.000	feedback	0.480	42	2	5	R	1.711	1	R
189.111	2.000	feedback	0.480	43	2	7	L	1.088	1	L
193.685	2.000	feedback	0.480	44	2	13	L	1.483	1	L
198.185	2.000	feedback	0.480	45	2	13	L	1.022	1	L
202.670	n/a	n/a	n/a	46	2	0	R	0.972	-	-
207.162	n/a	n/a	n/a	47	2	0	R	0.584	-	-
211.670	n/a	n/a	n/a	48	2	0	R	0.445	-	-
216.087	2.000	feedback	0.480	49	2	3	R	1.032	1	R
220.681	2.000	feedback	0.480	50	2	13	L	1.435	1	L
225.111	2.000	feedback	-1.520	51	2	10	R	1.352	0	L
229.587	2.000	feedback	0.480	52	2	2	R	0.861	1	R
234.112	2.000	feedback	-1.520	53	2	10	R	1.848	0	L
238.664	n/a	n/a	n/a	54	2	0	R	1.076	-	-
243.164	n/a	n/a	n/a	55	2	0	R	0.488	-	-
247.669	n/a	n/a	n/a	56	2	0	R	0.839	-	-
252.108	2.000	feedback	0.480	57	2	10	L	2.207	1	L
256.690	2.000	feedback	-1.520	58	2	13	R	0.772	0	L
261.185	2.000	feedback	0.480	59	2	11	R	1.426	1	R
265.611	2.000	feedback	0.480	60	2	8	R	0.775	1	R
270.111	2.000	feedback	0.480	61	2	7	L	0.747	1	L
274.671	n/a	n/a	n/a	62	2	0	R	0.727	-	-
279.169	n/a	n/a	n/a	63	2	0	R	0.413	-	-
283.670	n/a	n/a	n/a	64	2	0	R	0.968	-	-
288.089	2.000	feedback	0.480	65	2	2	R	0.897	1	R
292.610	2.000	feedback	-1.520	66	2	10	R	1.555	0	L
297.184	2.000	feedback	-1.520	67	2	11	L	1.591	0	R
301.688	2.000	feedback	0.480	68	2	12	R	1.764	1	R
306.087	2.000	feedback	0.480	69	2	4	L	0.845	1	L
310.670	n/a	n/a	n/a	70	2	0	R	0.961	-	-
315.170	n/a	n/a	n/a	71	2	0	R	0.401	-	-
319.668	n/a	n/a	n/a	72	2	0	R	0.340	-	-
324.110	2.000	feedback	0.480	73	2	9	R	1.360	1	R
328.687	2.000	feedback	-1.520	74	2	12	L	1.663	0	R
333.111	2.000	feedback	0.480	75	2	7	L	0.934	1	L
337.615	2.000	feedback	-1.520	76	2	10	R	0.683	0	L
342.183	2.000	feedback	-1.520	77	2	12	L	2.075	0	R
346.676	n/a	n/a	n/a	78	2	0	R	0.613	-	-
351.170	n/a	n/a	n/a	79	2	0	R	0.671	-	-
355.673	n/a	n/a	n/a	80	2	0	R	0.617	-	-
